address,network,role,label,entity,cluster_id,risk_score,cases,in_inr,out_inr,tx_count,balance,token,first_seen,last_seen
TUYq8SkcaCmfk3xyKU3cMi7gGfCHqFpsoz,TRON,inbound,Unattributed inbound (possible other victim),,,34,RAAZ-26-1024,0,189104,1,,USDT,2026-09-10T12:28:00+05:30,2026-09-10T12:28:00+05:30
TTts5WpV3i3QvoeEud7SzVxbDRkzz3CW8V,TRON,inbound,Unattributed inbound (possible other victim),,,34,RAAZ-26-1024,0,204227,1,,USDT,2026-09-09T07:28:00+05:30,2026-09-09T07:28:00+05:30
0x86e891dc307f7e24afdc0cd59e8082c1625d4c71,BSC,inbound,Unattributed inbound (possible other victim),,,34,RAAZ-26-1027,0,137898,1,,USDT,2026-08-21T08:48:00+05:30,2026-08-21T08:48:00+05:30
TDxQksDvbqZENSEF6WrdiQ3QeAAHWQ7xZ6,TRON,intermediary,Layering wallet,,,34,RAAZ-26-1029,31355,0,1,354.69,USDT,2026-09-08T09:33:00+05:30,2026-09-08T09:33:00+05:30
TFiCsXWEpFv8b3ytFaRJ3C8PXkBnhxGTKm,TRON,intermediary,Layer-1 distribution wallet,,CL-1029-A,34,RAAZ-26-1029,19861,19861,2,0.0,USDT,2026-09-07T22:31:00+05:30,2026-09-08T06:57:00+05:30
0x0f7a777686860fe8f005d6fe7a7d66304e4ae627,ETH,inbound,Unattributed inbound (possible other victim),,,34,RAAZ-26-1033,0,43294,1,,USDT,2026-09-21T13:51:00+05:30,2026-09-21T13:51:00+05:30
0x9f87cd0650d009b73c1a5666b85805591225feda,ETH,intermediary,Layer-1 distribution wallet,,CL-1033-A,34,RAAZ-26-1033,367542,367542,2,0.0,USDT,2026-09-20T05:21:00+05:30,2026-09-20T16:03:00+05:30
TNErtfQPg5mMuaTttzWmajccRunWrTXvHA,TRON,inbound,Unattributed inbound (possible other victim),,,34,RAAZ-26-1034,0,82564,1,,USDT,2026-08-26T13:18:00+05:30,2026-08-26T13:18:00+05:30
TeejMp2WBo8h8yhvNUKUntNiaknX1GPXzm,TRON,exchange_deposit,Pinecrest P2P: deposit address (attributed),Pinecrest P2P,,34,RAAZ-26-1036,1838293,1838293,2,0.0,USDT,2026-09-21T17:10:00+05:30,2026-09-21T17:54:00+05:30
0xaa9527d86e319978dc46200b141f412aef85325a,ETH,inbound,Unattributed inbound (possible other victim),,,34,RAAZ-26-1049,0,7691339,1,,USDC,2026-09-05T17:54:00+05:30,2026-09-05T17:54:00+05:30
0x0bc23179f76f4b432e6428468cfaa7fb67f7dc74,POLYGON,intermediary,Layer-1 distribution wallet,,CL-1051-A,34,RAAZ-26-1051,28829,28829,2,0.0,USDT,2026-08-06T15:02:00+05:30,2026-08-06T21:40:00+05:30
TEqt42jhwssvTCZ6qaYQAgEhJxjHLvw66Q,TRON,inbound,Unattributed inbound (possible other victim),,,34,RAAZ-26-1059,0,189370,1,,USDT,2026-09-13T06:49:00+05:30,2026-09-13T06:49:00+05:30
0xfeccf3e47dcb491772e0904b608a206fbf635b51,BSC,intermediary,Layer-1 distribution wallet,,CL-1001-A,33,RAAZ-26-1001,24416,24416,2,0.0,BNB,2026-09-03T12:32:00+05:30,2026-09-03T20:04:00+05:30
TqcUcEceTnhZpXLx8SCK3QVSFgGBpCsa1S,TRON,inbound,Unattributed inbound (possible other victim),,,33,RAAZ-26-1007,0,32455,1,,USDT,2026-08-26T10:42:00+05:30,2026-08-26T10:42:00+05:30
Tqwb85vWDNa29eEr4jZg44NWcKxHc9LH5V,TRON,intermediary,Layer-1 distribution wallet,,CL-1015-A,33,RAAZ-26-1015,267806,267806,2,0.0,USDT,2026-09-09T14:25:00+05:30,2026-09-09T14:39:00+05:30
TG2v4mDk56SnGgFHxgUtUrvCpv8foxpKdX,TRON,exchange_deposit,NovaX Exchange: deposit address (attributed),NovaX Exchange,,33,RAAZ-26-1016,165727,165727,2,0.0,USDT,2026-09-11T18:42:00+05:30,2026-09-11T19:21:00+05:30
0xb2f08d58e24a14d7f20da968b44b4886cce311e7,BSC,intermediary,Layer-1 distribution wallet,,CL-1017-A,33,RAAZ-26-1017,34083,34083,2,0.0,BNB,2026-07-04T09:06:00+05:30,2026-07-04T20:02:00+05:30
0x066e425399c2898313a2bf3dfe468744bbee2200,BSC,intermediary,Layering wallet,,,33,RAAZ-26-1017,30812,30812,2,0.0,BNB,2026-07-05T01:44:00+05:30,2026-07-05T14:50:00+05:30
THXujyCUL2PPpiejVUpNmULYNQ9U8uirYy,TRON,intermediary,Layering wallet,,,33,RAAZ-26-1028,4492526,4492526,2,0.0,USDT,2026-08-19T08:17:00+05:30,2026-08-19T15:21:00+05:30
TuUrXnxyFR4cCjiXHeqhiRk8LZFScQ2Sjb,TRON,intermediary,Layering wallet,,,33,RAAZ-26-1029,47140,0,1,533.26,USDT,2026-09-08T11:38:00+05:30,2026-09-08T11:38:00+05:30
T9ZYuv9zciCYQddm9FoZknZWJhATfiug69,TRON,intermediary,Layer-1 distribution wallet,,CL-1032-A,33,RAAZ-26-1032,348576,348576,2,0.0,USDT,2026-06-14T09:37:00+05:30,2026-06-14T11:33:00+05:30
TvyK2guTNR9rbX2Jxs81WixQQDWedPDkyc,TRON,intermediary,Layer-1 distribution wallet,,CL-1041-A,33,RAAZ-26-1041,260572,260572,2,0.0,USDT,2026-08-21T17:58:00+05:30,2026-08-22T00:44:00+05:30
0xfd10bce2c319fa9f44311cfd43275dc49b0d64f9,ETH,intermediary,Layering wallet,,,33,RAAZ-26-1042,91307,91307,2,0.0,USDT,2026-08-20T23:49:00+05:30,2026-08-21T02:16:00+05:30
0x61a320edf683aa9ad5eec99713147502fc027b77,ETH,exchange_deposit,Suryodaya Crypto: deposit address (attributed),Suryodaya Crypto,,33,RAAZ-26-1042,280103,280104,4,0.0,USDT,2026-08-21T02:16:00+05:30,2026-08-21T18:37:00+05:30
0xdc9c1984ac5e5e8e14491f3347da4b3e7b188851,POLYGON,intermediary,Layering wallet,,,33,RAAZ-26-1051,20480,20480,2,0.0,USDT,2026-08-07T05:18:00+05:30,2026-08-07T13:16:00+05:30
0xdabf3b1f676d9c2d6c91d6904479745075627db9,POLYGON,intermediary,Layering wallet,,CL-1051-C,33,RAAZ-26-1051,38808,38808,2,0.0,USDT,2026-08-06T22:36:00+05:30,2026-08-06T23:31:00+05:30
0x567f9376fb68ac617574ce9288245d5d47122b63,BSC,intermediary,Peel-chain change wallet,,CL-1001-B,32,RAAZ-26-1001,19981,19976,3,0.0001,BNB,2026-09-04T17:07:00+05:30,2026-09-04T22:13:00+05:30
0x61117a676df92a6e3ce8904149902cc5ac6952bf,ETH,inbound,Unattributed inbound (possible other victim),,,32,RAAZ-26-1013,0,21416,1,,USDT,2026-09-21T13:50:00+05:30,2026-09-21T13:50:00+05:30
TyVf4fxpe3DtNovE6XhjtXuvpWM84StFBa,TRON,inbound,Unattributed inbound (possible other victim),,,32,RAAZ-26-1015,0,33727,1,,USDT,2026-09-06T01:11:00+05:30,2026-09-06T01:11:00+05:30
TzVRFXg7SoKt8c7uz3hjfcKqEJfZNDgwqB,TRON,intermediary,Layering wallet,,,32,RAAZ-26-1015,233902,0,1,2645.95,USDT,2026-09-09T15:06:00+05:30,2026-09-09T15:06:00+05:30
T8wrsSQVLgmuoH8bWPdDLkYkATZPMZwqt5,TRON,inbound,Unattributed inbound (possible other victim),,,32,RAAZ-26-1016,0,30350,1,,USDT,2026-09-13T14:09:00+05:30,2026-09-13T14:09:00+05:30
0x32e7c1ce24fe8d78472b45e32932acfb070275a6,BSC,inbound,Unattributed inbound (possible other victim),,,32,RAAZ-26-1021,0,150677,1,,USDT,2026-09-07T18:28:00+05:30,2026-09-07T18:28:00+05:30
0x934f95b03c936355a27bd1b1e8bd8ffb74b14cfa,BSC,intermediary,Layering wallet,,CL-1026-C,32,RAAZ-26-1026,909091,909091,2,0.0,USDT,2026-09-21T00:27:00+05:30,2026-09-21T07:59:00+05:30
TEEwvSNgPxtGc9k1RQeuP4MbR8cszoQr9A,TRON,intermediary,Layering wallet,,,32,RAAZ-26-1028,2267824,2267824,2,0.0,USDT,2026-08-18T21:47:00+05:30,2026-08-19T00:23:00+05:30
0xc0a156877d78fa703abc2a2ddfb8c86a923bb35d,POLYGON,inbound,Unattributed inbound (possible other victim),,,32,RAAZ-26-1030,0,866316,1,,USDT,2026-09-11T18:51:00+05:30,2026-09-11T18:51:00+05:30
T9FbQCdfHghgPrEHtHHtUWK4NHVgsEzTXr,TRON,exchange_deposit,Tarang Digital Assets: deposit address (attributed),Tarang Digital Assets,,32,RAAZ-26-1038,46779,46779,2,0.0,USDT,2026-08-20T06:47:00+05:30,2026-08-20T06:53:00+05:30
Ty6xpngRGZdZA8EnXXZwy8EMYMLFEwywX1,TRON,intermediary,Layering wallet,,,32,RAAZ-26-1041,508501,0,1,5752.27,USDT,2026-08-22T09:47:00+05:30,2026-08-22T09:47:00+05:30
0x8803ec6fee1678ee7cf8fcfa20147b7774f985b6,ETH,intermediary,Layering wallet,,,32,RAAZ-26-1042,73132,73132,2,0.0,USDT,2026-08-21T06:18:00+05:30,2026-08-21T08:23:00+05:30
TcVno6SMadddEapESnnqcCJLcRnNzRj2Rz,TRON,inbound,Unattributed inbound (possible other victim),,,32,RAAZ-26-1050,0,35708,1,,USDT,2026-08-07T18:03:00+05:30,2026-08-07T18:03:00+05:30
0xc01fc30b5bbe8934f9a88d43e5a01d860002926c,POLYGON,intermediary,Layering wallet,,,32,RAAZ-26-1051,28829,28829,2,0.0,USDT,2026-08-06T21:40:00+05:30,2026-08-06T23:18:00+05:30
TZT42hMf55FgXECRC2ihbZjw4PqpoLqt5Z,TRON,inbound,Unattributed inbound (possible other victim),,,32,RAAZ-26-1053,0,3181917,1,,USDT,2026-08-17T22:36:00+05:30,2026-08-17T22:36:00+05:30
bc1qw4tyegh2e6w2z4xzsylu0fhytcf4092qgqgl27,BTC,intermediary,Layer-1 distribution wallet,,CL-1058-A,32,RAAZ-26-1058,16396,16396,2,0.0,BTC,2026-08-25T17:36:00+05:30,2026-08-25T23:41:00+05:30
0x7f3f920ce9f1f313aeda50b3097f07fe596a4f6a,BSC,intermediary,Layer-1 distribution wallet,,CL-1060-A,32,RAAZ-26-1060,1367147,1367147,2,0.0,USDT,2026-09-09T09:45:00+05:30,2026-09-09T13:12:00+05:30
0xd83c3a171e71b33df1b7529e1e6d60978cc0bb82,BSC,intermediary,Layer-1 distribution wallet,,CL-1060-A,32,RAAZ-26-1060,2186500,2186500,2,0.0,USDT,2026-09-09T09:27:00+05:30,2026-09-09T12:31:00+05:30
0x33103adc68c901db7a66a05950fa7869aef600f5,BSC,intermediary,Peel-off wallet,,,31,RAAZ-26-1001,3038,0,1,0.0494,BNB,2026-09-03T19:21:00+05:30,2026-09-03T19:21:00+05:30
0x74cd4ec65ac06f8ac8e7eb7f6017f5d22638599f,BSC,intermediary,Layering wallet,,CL-SYN-03,31,RAAZ-26-1017,61254,61254,2,0.0,BNB,2026-07-05T02:32:00+05:30,2026-07-05T11:06:00+05:30
0x705db73fd8b74788221229cdcb5d1c4d1f387987,BSC,intermediary,Layer-1 distribution wallet,,CL-1017-A,31,RAAZ-26-1017,53954,53954,2,0.0,BNB,2026-07-04T08:31:00+05:30,2026-07-04T15:27:00+05:30
bc1qzcxrev6uuwtrsxsuk4pr8ua8v7umzt2rx8wz3v,BTC,inbound,Unattributed inbound (possible other victim),,,31,RAAZ-26-1019,0,8845465,1,,BTC,2026-09-13T16:58:00+05:30,2026-09-13T16:58:00+05:30
0x10be7162c28be79e70a7e64001623879a2439c57,BSC,intermediary,Layering wallet,,CL-1026-C,31,RAAZ-26-1026,1249535,1249535,2,0.0,USDT,2026-09-20T19:18:00+05:30,2026-09-21T06:56:00+05:30
T2WW1EP9pwqPcRW7NWTC7rcZJdHavwt1Ve,TRON,inbound,Unattributed inbound (possible other victim),,,31,RAAZ-26-1029,0,63812,1,,USDT,2026-09-09T05:07:00+05:30,2026-09-09T05:07:00+05:30
TiApq8ogHqsSNzasViSTMvFFnCxaTV8wn3,TRON,intermediary,Layering wallet,,,31,RAAZ-26-1032,299582,299582,2,0.0,USDT,2026-06-15T00:38:00+05:30,2026-06-15T07:58:00+05:30
TyMZH9hWxQvWo8X6YfPxXqbBfqvwj8PxX3,TRON,inbound,Unattributed inbound (possible other victim),,,31,RAAZ-26-1034,0,206058,1,,USDT,2026-08-29T08:18:00+05:30,2026-08-29T08:18:00+05:30
0x25d33df3e685158f56cc2ffa05eab997812d9523,POLYGON,intermediary,Layering wallet,,CL-1051-C,31,RAAZ-26-1051,20480,20480,2,0.0,USDT,2026-08-07T13:16:00+05:30,2026-08-07T15:39:00+05:30
0x3678fa645f952d314bbf76becc1fe4807cdec610,POLYGON,inbound,Unattributed inbound (possible other victim),,,31,RAAZ-26-1052,0,8532584,1,,POL,2026-09-16T03:29:00+05:30,2026-09-16T03:29:00+05:30
bc1q69208euy34fnxcg89k2t864gfg8fhurpezs38j,BTC,inbound,Unattributed inbound (possible other victim),,,31,RAAZ-26-1057,0,57947,1,,BTC,2026-08-26T18:51:00+05:30,2026-08-26T18:51:00+05:30
bc1qv33qrty2sfsc7gxhsf8ymu7dm0fsvcj5yulwzf,BTC,inbound,Unattributed inbound (possible other victim),,,31,RAAZ-26-1057,0,129257,1,,BTC,2026-09-01T16:51:00+05:30,2026-09-01T16:51:00+05:30
0x3d507b580042f02042d429beaf691c8ed6c6e916,BSC,intermediary,Peel-chain change wallet,,CL-1001-B,30,RAAZ-26-1001,23087,23087,3,0.0,BNB,2026-09-04T12:21:00+05:30,2026-09-04T17:07:00+05:30
0x4a4b716f1a7044bff026c42b78e231486f2237d0,ETH,inbound,Unattributed inbound (possible other victim),,,30,RAAZ-26-1006,0,1285738,1,,USDC,2026-07-20T11:54:00+05:30,2026-07-20T11:54:00+05:30
THn3qEyuXupddLxDC9Tdd9SHYsKVz4RK8f,TRON,inbound,Unattributed inbound (possible other victim),,,30,RAAZ-26-1009,0,735190,1,,USDT,2026-06-10T07:32:00+05:30,2026-06-10T07:32:00+05:30
TKxcVd3LnYJGL12XCC5VV7ccdDmfBEcfBr,TRON,inbound,Unattributed inbound (possible other victim),,,30,RAAZ-26-1016,0,42449,1,,USDT,2026-09-08T13:09:00+05:30,2026-09-08T13:09:00+05:30
0xa3c59c4dcd2b2a684d89a26a3e698b35c5ec33d8,BSC,inbound,Unattributed inbound (possible other victim),,,30,RAAZ-26-1021,0,359552,1,,USDT,2026-09-13T00:28:00+05:30,2026-09-13T00:28:00+05:30
TVMUQL8jRiD8nXrHTpgzgQTn8QeQkMpuRG,TRON,intermediary,Layering wallet,,,30,RAAZ-26-1028,2267824,2267824,2,0.0,USDT,2026-08-19T00:23:00+05:30,2026-08-19T08:16:00+05:30
Teq3RvHfpDcGZD21HAWkvEJAFeqZM5V8vy,TRON,exchange_deposit,Orbitra Pro: deposit address (attributed),Orbitra Pro,,30,RAAZ-26-1028,8999589,8999589,3,0.0,USDT,2026-08-19T05:46:00+05:30,2026-08-19T09:01:00+05:30
TmQHw64WAGGzVG4fBcGKGYNAQEWyu3pxKJ,TRON,intermediary,Layering wallet,,,30,RAAZ-26-1032,348576,348576,2,0.0,USDT,2026-06-14T11:33:00+05:30,2026-06-14T15:24:00+05:30
TGZaJg42eizZPMX2of987KrkeQ6YhMD8ty,TRON,intermediary,Layer-1 distribution wallet,,CL-1032-A,30,RAAZ-26-1032,299582,299582,2,0.0,USDT,2026-06-14T09:39:00+05:30,2026-06-14T19:52:00+05:30
TErX6HawLhXV5fw8bhyWxgnqYnLLwuBaTK,TRON,inbound,Unattributed inbound (possible other victim),,,30,RAAZ-26-1039,0,3142119,1,,USDT,2026-07-26T08:03:00+05:30,2026-07-26T08:03:00+05:30
TEnNuGZjUR8rrcbLj6LXGEtHS9yCp1isZp,TRON,intermediary,Layering wallet,,,30,RAAZ-26-1041,414260,414260,2,0.0,USDT,2026-08-22T20:07:00+05:30,2026-08-23T07:07:00+05:30
0x53800afda3989e15aed5e8c0a6c694a08e0c63b9,POLYGON,exchange_deposit,Halcyon Swap: deposit address (attributed),Halcyon Swap,,30,RAAZ-26-1051,81613,81613,2,0.0,USDT,2026-08-07T20:21:00+05:30,2026-08-07T21:35:00+05:30
bc1qjsvzqlzcewk2cyjzfvy9wk3gjsrj2qvx7pazr3,BTC,inbound,Unattributed inbound (possible other victim),,,30,RAAZ-26-1057,0,95294,1,,BTC,2026-09-01T20:51:00+05:30,2026-09-01T20:51:00+05:30
bc1qcysu2uzcgnvvasxlsvfukarm7ty4ur78tspjdf,BTC,intermediary,Layering wallet,,,30,RAAZ-26-1058,31147,31147,2,0.0,BTC,2026-08-26T05:37:00+05:30,2026-08-26T13:22:00+05:30
bc1q2ggq5p6xg5ntmd6dvvg2l0qvgc3f9wly2geq0k,BTC,intermediary,Layering wallet,,,30,RAAZ-26-1058,20346,20346,2,0.0,BTC,2026-08-25T19:58:00+05:30,2026-08-26T04:50:00+05:30
0x218a1faca2588b03e262e933eb9f638886fbdb87,BSC,intermediary,Peel-off wallet,,,29,RAAZ-26-1001,3130,0,1,0.0509,BNB,2026-09-04T04:42:00+05:30,2026-09-04T04:42:00+05:30
0x28cc1184db3a9a0039456586278417622914975a,BSC,intermediary,Peel-off wallet,,,29,RAAZ-26-1001,3106,0,1,0.0505,BNB,2026-09-04T17:07:00+05:30,2026-09-04T17:07:00+05:30
0x41fb15b994b8453d57e086cae0f644e9cea73656,ETH,exchange_deposit,Orbitra Pro: deposit address (attributed),Orbitra Pro,,29,RAAZ-26-1012,535476,535476,2,0.0,ETH,2026-09-11T03:11:00+05:30,2026-09-11T04:35:00+05:30
TaqrasXmYB1egUZveWfLeVhFwiNeec2qSo,TRON,inbound,Unattributed inbound (possible other victim),,,29,RAAZ-26-1015,0,98491,1,,USDT,2026-09-08T23:11:00+05:30,2026-09-08T23:11:00+05:30
0x40b7fa4dfccf5b39ea23f23f1850d97ed75c4da7,BSC,intermediary,Layering wallet,,,29,RAAZ-26-1017,61254,61254,2,0.0,BNB,2026-07-04T18:51:00+05:30,2026-07-05T02:32:00+05:30
0x3833a5b0fdb8b7a7a7c2aeb0ae96190f1fbcb449,BSC,intermediary,Layering wallet,,CL-SYN-03,29,RAAZ-26-1017,30812,30812,2,0.0,BNB,2026-07-05T14:50:00+05:30,2026-07-05T16:32:00+05:30
0x61dee09c05f8423d9250960b9e50f6a32bd1dd81,BSC,inbound,Unattributed inbound (possible other victim),,,29,RAAZ-26-1022,0,100503,1,,BNB,2026-09-06T01:34:00+05:30,2026-09-06T01:34:00+05:30
TK2YPD1LEAcyeN1eQ832VyVTqWxpK4NHty,TRON,inbound,Unattributed inbound (possible other victim),,,29,RAAZ-26-1023,0,162052,1,,USDT,2026-08-29T03:03:00+05:30,2026-08-29T03:03:00+05:30
0xd51e109d668929571eb22ba7d9ae985f14043d39,BSC,intermediary,Layering wallet,,,29,RAAZ-26-1026,345959,345959,2,0.0,USDT,2026-09-21T07:16:00+05:30,2026-09-21T21:06:00+05:30
0x7c35e8af6503855565602e77934ac42a9f232868,BSC,inbound,Unattributed inbound (possible other victim),,,29,RAAZ-26-1027,0,114985,1,,USDT,2026-08-18T14:48:00+05:30,2026-08-18T14:48:00+05:30
T5TGKKeKPQPWrYigvt6e791YHX199wXvnn,TRON,inbound,Unattributed inbound (possible other victim),,,29,RAAZ-26-1034,0,412822,1,,USDT,2026-08-27T10:18:00+05:30,2026-08-27T10:18:00+05:30
0xbcc3988d260030e18c9ce3d73da763032a6cb4f2,BSC,inbound,Unattributed inbound (possible other victim),,,29,RAAZ-26-1035,0,3682731,1,,BNB,2026-09-17T08:41:00+05:30,2026-09-17T08:41:00+05:30
T6FkZk1aAxpqUaeprcww8FUitySbwKXqsY,TRON,inbound,Unattributed inbound (possible other victim),,,29,RAAZ-26-1039,0,787977,1,,USDT,2026-07-21T06:03:00+05:30,2026-07-21T06:03:00+05:30
ThufCc6UxA6Nm5U2Hwu4Hyhauk6oJXVKXA,TRON,intermediary,Layering wallet,,,29,RAAZ-26-1041,236686,236686,2,0.0,USDT,2026-08-21T19:35:00+05:30,2026-08-22T04:14:00+05:30
Thv3F84NugpzVa4NkLo5Phr8x4GdgTcpss,TRON,intermediary,Layer-1 distribution wallet,,CL-1041-A,29,RAAZ-26-1041,508501,508501,2,0.0,USDT,2026-08-21T17:54:00+05:30,2026-08-21T21:07:00+05:30
0x7546f1de79761bc4cb129131dee0aff477e60dd3,BSC,exchange_deposit,Suryodaya Crypto: deposit address (attributed),Suryodaya Crypto,,29,RAAZ-26-1042,87376,87376,2,0.0,USDT,2026-08-22T07:00:00+05:30,2026-08-22T08:10:00+05:30
TGXi3wRUYGKmtqL4Bf1HAfU6Gi3tAbSTAS,TRON,inbound,Unattributed inbound (possible other victim),,,29,RAAZ-26-1048,0,23525,1,,USDT,2026-07-06T23:06:00+05:30,2026-07-06T23:06:00+05:30
0x7eda5593ba1a53a16e836cf92ae6a9b63517613a,POLYGON,intermediary,Layering wallet,,CL-1051-C,29,RAAZ-26-1051,28829,28829,2,0.0,USDT,2026-08-07T03:25:00+05:30,2026-08-07T10:24:00+05:30
bc1qvsnftw37set560zsxkyhusdj0esffx7w0hauza,BTC,intermediary,Layer-1 distribution wallet,,CL-1058-A,29,RAAZ-26-1058,14449,14449,2,0.0,BTC,2026-08-25T17:36:00+05:30,2026-08-26T01:58:00+05:30
0xca01913001a3657c5ceb03151b938330083b5b31,BSC,intermediary,Peel-chain change wallet,,CL-1001-B,28,RAAZ-26-1001,17202,0,1,0.2797,BNB,2026-09-05T08:25:00+05:30,2026-09-05T08:25:00+05:30
TMbu5vSarCLnouQy8ViqJYQf46kSPk5UQW,TRON,inbound,Unattributed inbound (possible other victim),,,28,RAAZ-26-1009,0,448275,1,,USDT,2026-06-14T23:32:00+05:30,2026-06-14T23:32:00+05:30
T56tn34JGZEhxVawF7U9aau4yinRBo5hXa,TRON,intermediary,Layer-1 distribution wallet,,CL-1028-A,28,RAAZ-26-1028,4492526,4492526,2,0.0,USDT,2026-08-18T12:12:00+05:30,2026-08-18T23:01:00+05:30
TfXyx6MREDrFq7KCR6cXMFmsKaMnpxgcog,TRON,exchange_deposit,Kestrel Markets: deposit address (attributed),Kestrel Markets,,28,RAAZ-26-1028,6760350,6760350,3,0.0,USDT,2026-08-19T08:16:00+05:30,2026-08-19T16:06:00+05:30
TtKg1R39v8r4AjBdsBxDRET1sCDtyHUPyD,TRON,intermediary,Layering wallet,,,28,RAAZ-26-1032,299582,299582,2,0.0,USDT,2026-06-14T19:52:00+05:30,2026-06-15T00:38:00+05:30
0x6ba83437dbbd00156307ae4af027e58e070ac11f,ETH,inbound,Unattributed inbound (possible other victim),,,28,RAAZ-26-1033,0,53378,1,,USDT,2026-09-21T09:51:00+05:30,2026-09-21T09:51:00+05:30
TWfoXsvCaZUSf9Fwda6ajaJYbEPVGDdtXf,TRON,intermediary,Layer-1 distribution wallet,,CL-1041-A,28,RAAZ-26-1041,414260,414260,2,0.0,USDT,2026-08-21T18:16:00+05:30,2026-08-22T06:26:00+05:30
T64AmcNBYjNPpnChAiRdj2uQ42V8waB4Ah,TRON,intermediary,Layer-1 distribution wallet,,CL-1041-A,28,RAAZ-26-1041,236686,236686,2,0.0,USDT,2026-08-21T18:12:00+05:30,2026-08-21T19:35:00+05:30
0xdbcac340a8fd5582b672a1d0397733df525d1b2e,BSC,intermediary,Layer-1 distribution wallet,,CL-1001-A,27,RAAZ-26-1001,15461,15461,2,0.0,BNB,2026-09-03T12:51:00+05:30,2026-09-03T15:53:00+05:30
TLyVQYeiM4dfw9k6jGkHLpynqgHfckBZbd,TRON,inbound,Unattributed inbound (possible other victim),,,27,RAAZ-26-1003,0,109798,1,,USDT,2026-06-04T21:29:00+05:30,2026-06-04T21:29:00+05:30
TMBn9ov5BUcUAtRB31dV9jUghRNYkGSbUb,TRON,inbound,Unattributed inbound (possible other victim),,,27,RAAZ-26-1029,0,54256,1,,USDT,2026-09-03T04:07:00+05:30,2026-09-03T04:07:00+05:30
Tm7uKFjTUGPuhvNQbssCbfvGstD8Uc6kga,TRON,intermediary,Layering wallet,,,27,RAAZ-26-1041,414260,0,1,4686.2,USDT,2026-08-23T07:07:00+05:30,2026-08-23T07:07:00+05:30
0xb559f69ca93411f9b8daac8146c647bc60cd44a4,ETH,intermediary,Layering wallet,,,27,RAAZ-26-1042,73132,73132,2,0.0,USDT,2026-08-21T08:23:00+05:30,2026-08-21T10:59:00+05:30
0x1c8126781f51fe8a251b02398c7f3c290af8b428,POLYGON,inbound,Unattributed inbound (possible other victim),,,27,RAAZ-26-1045,0,4557684,1,,USDT,2026-09-08T11:59:00+05:30,2026-09-08T11:59:00+05:30
0x66839bf373d708a636d774076a49d5f3162a218b,ETH,inbound,Unattributed inbound (possible other victim),,,27,RAAZ-26-1049,0,1878247,1,,USDC,2026-09-06T07:54:00+05:30,2026-09-06T07:54:00+05:30
TVsBYAtHFHeTJnps4Xf7d1Et4H4AcUZEaV,TRON,inbound,Unattributed inbound (possible other victim),,,27,RAAZ-26-1050,0,31804,1,,USDT,2026-08-03T14:03:00+05:30,2026-08-03T14:03:00+05:30
0x42307c9c20bd0f072c6d167da9aa568e319f0f47,POLYGON,inbound,Unattributed inbound (possible other victim),,,27,RAAZ-26-1052,0,5069252,1,,POL,2026-09-13T13:29:00+05:30,2026-09-13T13:29:00+05:30
bc1qg2aulyj2lm6qxma73l5evhp7rlmzfm3xdsc5ef,BTC,inbound,Unattributed inbound (possible other victim),,,27,RAAZ-26-1057,0,33151,1,,BTC,2026-08-28T09:51:00+05:30,2026-08-28T09:51:00+05:30
0xb5151a10d625513705bda1fc30906b5f9117c4e2,BSC,inbound,Unattributed inbound (possible other victim),,,27,RAAZ-26-1060,0,386726,1,,USDT,2026-09-08T20:09:00+05:30,2026-09-08T20:09:00+05:30
0xd6244ff3d4d16cdfea410b819d3d42e5d41d062b,BSC,intermediary,Peel-chain change wallet,,CL-1001-B,26,RAAZ-26-1001,25898,25898,3,0.0,BNB,2026-09-04T04:42:00+05:30,2026-09-04T12:21:00+05:30
0xc1459a08338c896687519652caf0afa33f3291e9,BSC,intermediary,Layering wallet,,,26,RAAZ-26-1001,29391,0,1,0.4779,BNB,2026-09-04T17:27:00+05:30,2026-09-04T17:27:00+05:30
T4EGxyUr4BjBx8RR3K6XLnPgDDoeAPqTJn,TRON,inbound,Unattributed inbound (possible other victim),,,26,RAAZ-26-1003,0,162864,1,,USDT,2026-06-05T04:29:00+05:30,2026-06-05T04:29:00+05:30
0x263cbc135c5f7ee2bbc9d433307e50cf12cda3b3,ETH,inbound,Unattributed inbound (possible other victim),,,26,RAAZ-26-1014,0,69888,1,,ETH,2026-08-21T05:04:00+05:30,2026-08-21T05:04:00+05:30
0xfeec4f364284eaade32a45cbeb4602b8ef297e78,BSC,intermediary,Layer-1 distribution wallet,,CL-1026-A,26,RAAZ-26-1026,345959,345959,2,0.0,USDT,2026-09-20T09:31:00+05:30,2026-09-20T17:54:00+05:30
0x57b19b6d204118f12e1848537e7f08f2a7ecc124,BSC,exchange_deposit,Tarang Digital Assets: deposit address (attributed),Tarang Digital Assets,,26,RAAZ-26-1026,2397714,2397714,2,0.0,USDT,2026-09-22T21:08:00+05:30,2026-09-22T21:45:00+05:30
TFBmDQBkpwEZPjCaevvRkfxPdgF7RomCbo,TRON,intermediary,Layer-1 distribution wallet,,CL-1028-A,26,RAAZ-26-1028,2267824,2267824,2,0.0,USDT,2026-08-18T12:19:00+05:30,2026-08-18T21:47:00+05:30
